Unnamed: 0,From,To,Booking_date,Journey_date,Airline,Code,Departure,Arrival,Duration,Stops,Price,Booking_Hour,Booking_DateTime,Booking_Slot,Lead_Time_Days,Duration_mins,Route
5591,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E-5398,07:00,09:05,02h 05m,non-stop,8568,2,24-06-2022 02:00,Night,5,125,Mumbai -> Delhi
5592,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E- 168,12:05,14:10,02h 05m,non-stop,8568,15,24-06-2022 15:00,Afternoon,5,125,Mumbai -> Delhi
5593,Mumbai,Delhi,24-06-2022,29-06-2022,GO FIRST,G8- 339,18:00,20:05,02h 05m,non-stop,8568,1,24-06-2022 01:00,Night,5,125,Mumbai -> Delhi
5594,Mumbai,Delhi,24-06-2022,29-06-2022,GO FIRST,G8- 330,00:10,02:20,02h 10m,non-stop,8568,23,24-06-2022 23:00,Night,5,130,Mumbai -> Delhi
5595,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E-5332,06:05,08:15,02h 10m,non-stop,8568,9,24-06-2022 09:00,Morning,5,130,Mumbai -> Delhi
5596,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E-2137,08:30,10:40,02h 10m,non-stop,8568,5,24-06-2022 05:00,Morning,5,130,Mumbai -> Delhi
5597,Mumbai,Delhi,24-06-2022,29-06-2022,GO FIRST,G8- 327,09:55,12:05,02h 10m,non-stop,8568,21,24-06-2022 21:00,Night,5,130,Mumbai -> Delhi
5598,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E-6821,10:10,12:20,02h 10m,non-stop,8568,10,24-06-2022 10:00,Morning,5,130,Mumbai -> Delhi
5599,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E- 248,23:30,01:40,02h 10m,non-stop,8568,22,24-06-2022 22:00,Night,5,130,Mumbai -> Delhi
5600,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E-5341,07:45,10:00,02h 15m,non-stop,8568,6,24-06-2022 06:00,Morning,5,135,Mumbai -> Delhi
5601,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E-2172,09:25,11:40,02h 15m,non-stop,8568,14,24-06-2022 14:00,Afternoon,5,135,Mumbai -> Delhi
5602,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E-2012,15:55,18:10,02h 15m,non-stop,8568,5,24-06-2022 05:00,Morning,5,135,Mumbai -> Delhi
5603,Mumbai,Delhi,24-06-2022,29-06-2022,GO FIRST,G8- 391,16:45,19:00,02h 15m,non-stop,8568,19,24-06-2022 19:00,Evening,5,135,Mumbai -> Delhi
5604,Mumbai,Delhi,24-06-2022,29-06-2022,GO FIRST,G8- 341,21:20,23:35,02h 15m,non-stop,8568,8,24-06-2022 08:00,Morning,5,135,Mumbai -> Delhi
5605,Mumbai,Delhi,24-06-2022,29-06-2022,GO FIRST,G8- 345,22:30,00:50,02h 20m,non-stop,8568,21,24-06-2022 21:00,Night,5,140,Mumbai -> Delhi
5606,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-954,06:00,08:05,02h 05m,non-stop,8566,19,24-06-2022 19:00,Evening,5,125,Mumbai -> Delhi
5607,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-928,06:30,08:35,02h 05m,non-stop,8566,11,24-06-2022 11:00,Morning,5,125,Mumbai -> Delhi
5608,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-952,12:25,14:30,02h 05m,non-stop,8566,18,24-06-2022 18:00,Evening,5,125,Mumbai -> Delhi
5609,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-988,20:55,23:00,02h 05m,non-stop,8566,19,24-06-2022 19:00,Evening,5,125,Mumbai -> Delhi
5610,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-930,07:30,09:40,02h 10m,non-stop,8566,2,24-06-2022 02:00,Night,5,130,Mumbai -> Delhi
5611,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-960,11:55,14:05,02h 10m,non-stop,8566,14,24-06-2022 14:00,Afternoon,5,130,Mumbai -> Delhi
5612,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-910,17:35,19:45,02h 10m,non-stop,8566,1,24-06-2022 01:00,Night,5,130,Mumbai -> Delhi
5613,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-940,19:45,21:55,02h 10m,non-stop,8566,20,24-06-2022 20:00,Evening,5,130,Mumbai -> Delhi
5614,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-986,22:45,00:55,02h 10m,non-stop,8566,1,24-06-2022 01:00,Night,5,130,Mumbai -> Delhi
5615,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-970,08:45,11:00,02h 15m,non-stop,8566,21,24-06-2022 21:00,Night,5,135,Mumbai -> Delhi
5616,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-994,10:25,12:40,02h 15m,non-stop,8566,2,24-06-2022 02:00,Night,5,135,Mumbai -> Delhi
5617,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-944,14:40,16:55,02h 15m,non-stop,8566,5,24-06-2022 05:00,Morning,5,135,Mumbai -> Delhi
5618,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-950,21:55,00:10,02h 15m,non-stop,8566,14,24-06-2022 14:00,Afternoon,5,135,Mumbai -> Delhi
5619,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-902,15:45,18:05,02h 20m,non-stop,8566,9,24-06-2022 09:00,Morning,5,140,Mumbai -> Delhi
5620,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-919,22:35,08:20,09h 45m,1-stop,8702,8,24-06-2022 08:00,Morning,5,585,Mumbai -> Delhi
5621,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-949,20:00,08:20,12h 20m,1-stop,8702,0,24-06-2022 00:00,Night,5,740,Mumbai -> Delhi
5622,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E- 993,14:35,16:35,02h 00m,non-stop,8568,15,24-06-2022 15:00,Afternoon,5,120,Mumbai -> Delhi
5623,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E-2113,18:35,20:45,02h 10m,non-stop,8568,5,24-06-2022 05:00,Morning,5,130,Mumbai -> Delhi
5624,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E- 439,19:30,21:40,02h 10m,non-stop,8568,8,24-06-2022 08:00,Morning,5,130,Mumbai -> Delhi
5625,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E-2103,17:10,19:25,02h 15m,non-stop,8568,3,24-06-2022 03:00,Night,5,135,Mumbai -> Delhi
5626,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E-2518,20:35,22:55,02h 20m,non-stop,8568,1,24-06-2022 01:00,Night,5,140,Mumbai -> Delhi
5627,Mumbai,Delhi,24-06-2022,29-06-2022,Air Asia,I5-678,15:25,01:00,09h 35m,1-stop,8567,3,24-06-2022 03:00,Night,5,575,Mumbai -> Delhi
5628,Mumbai,Delhi,24-06-2022,29-06-2022,GO FIRST,G8-3184,04:30,10:35,06h 05m,1-stop,8568,0,24-06-2022 00:00,Night,5,365,Mumbai -> Delhi
5629,Mumbai,Delhi,24-06-2022,29-06-2022,GO FIRST,G8-3184,04:30,11:10,06h 40m,1-stop,8568,18,24-06-2022 18:00,Evening,5,400,Mumbai -> Delhi
5630,Mumbai,Delhi,24-06-2022,29-06-2022,GO FIRST,G8-3184,04:30,13:10,08h 40m,1-stop,8568,9,24-06-2022 09:00,Morning,5,520,Mumbai -> Delhi
5631,Mumbai,Delhi,24-06-2022,29-06-2022,GO FIRST,G8- 331,11:30,20:10,08h 40m,1-stop,8568,20,24-06-2022 20:00,Evening,5,520,Mumbai -> Delhi
5632,Mumbai,Delhi,24-06-2022,29-06-2022,GO FIRST,G8-3184,04:30,14:40,10h 10m,1-stop,8568,14,24-06-2022 14:00,Afternoon,5,610,Mumbai -> Delhi
5633,Mumbai,Delhi,24-06-2022,29-06-2022,GO FIRST,G8-3184,04:30,16:15,11h 45m,1-stop,8568,21,24-06-2022 21:00,Night,5,705,Mumbai -> Delhi
5634,Mumbai,Delhi,24-06-2022,29-06-2022,GO FIRST,G8- 398,20:10,08:40,12h 30m,1-stop,8568,18,24-06-2022 18:00,Evening,5,750,Mumbai -> Delhi
5635,Mumbai,Delhi,24-06-2022,29-06-2022,GO FIRST,G8- 351,11:00,23:35,12h 35m,1-stop,8568,15,24-06-2022 15:00,Afternoon,5,755,Mumbai -> Delhi
5636,Mumbai,Delhi,24-06-2022,29-06-2022,GO FIRST,G8- 317,06:00,20:10,14h 10m,2+-stop,8568,20,24-06-2022 20:00,Evening,5,850,Mumbai -> Delhi
5637,Mumbai,Delhi,24-06-2022,29-06-2022,GO FIRST,G8-3184,04:30,19:25,14h 55m,1-stop,8568,23,24-06-2022 23:00,Night,5,895,Mumbai -> Delhi
5638,Mumbai,Delhi,24-06-2022,29-06-2022,GO FIRST,G8- 344,19:05,10:00,14h 55m,1-stop,8568,21,24-06-2022 21:00,Night,5,895,Mumbai -> Delhi
5639,Mumbai,Delhi,24-06-2022,29-06-2022,GO FIRST,G8- 575,05:00,20:10,15h 10m,1-stop,8568,3,24-06-2022 03:00,Night,5,910,Mumbai -> Delhi
5640,Mumbai,Delhi,24-06-2022,29-06-2022,GO FIRST,G8-3184,04:30,20:15,15h 45m,1-stop,8568,1,24-06-2022 01:00,Night,5,945,Mumbai -> Delhi
5641,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-939,06:35,22:10,15h 35m,1-stop,8702,12,24-06-2022 12:00,Afternoon,5,935,Mumbai -> Delhi
5642,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-939,06:35,08:20,25h 45m,1-stop,8702,0,24-06-2022 00:00,Night,5,1545,Mumbai -> Delhi
5672,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E- 802,16:55,20:55,04h 00m,1-stop,8883,16,24-06-2022 16:00,Afternoon,5,240,Mumbai -> Delhi
5673,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E-6993,18:55,23:15,04h 20m,1-stop,8883,12,24-06-2022 12:00,Afternoon,5,260,Mumbai -> Delhi
5674,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E-6735,17:45,22:40,04h 55m,1-stop,8883,3,24-06-2022 03:00,Night,5,295,Mumbai -> Delhi
5675,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E-6515,16:50,21:55,05h 05m,1-stop,8883,6,24-06-2022 06:00,Morning,5,305,Mumbai -> Delhi
5676,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E-5293,00:35,05:50,05h 15m,1-stop,8883,16,24-06-2022 16:00,Afternoon,5,315,Mumbai -> Delhi
5677,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E-5334,09:40,15:10,05h 30m,1-stop,8883,8,24-06-2022 08:00,Morning,5,330,Mumbai -> Delhi
5678,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E- 843,15:00,21:15,06h 15m,1-stop,8883,3,24-06-2022 03:00,Night,5,375,Mumbai -> Delhi
5679,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E- 802,16:55,23:15,06h 20m,1-stop,8883,18,24-06-2022 18:00,Evening,5,380,Mumbai -> Delhi
5680,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E- 164,07:15,13:45,06h 30m,1-stop,8883,0,24-06-2022 00:00,Night,5,390,Mumbai -> Delhi
5681,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E-6515,16:50,23:25,06h 35m,1-stop,8883,9,24-06-2022 09:00,Morning,5,395,Mumbai -> Delhi
5682,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E-5378,18:15,01:00,06h 45m,1-stop,8883,3,24-06-2022 03:00,Night,5,405,Mumbai -> Delhi
5683,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E-5293,00:35,07:30,06h 55m,1-stop,8883,8,24-06-2022 08:00,Morning,5,415,Mumbai -> Delhi
5684,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E-5247,08:00,15:20,07h 20m,1-stop,8883,12,24-06-2022 12:00,Afternoon,5,440,Mumbai -> Delhi
5685,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E-5334,09:40,17:05,07h 25m,1-stop,8883,13,24-06-2022 13:00,Afternoon,5,445,Mumbai -> Delhi
5686,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E-6045,21:30,05:50,08h 20m,1-stop,8883,9,24-06-2022 09:00,Morning,5,500,Mumbai -> Delhi
5687,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E-2047,09:25,18:05,08h 40m,1-stop,8883,5,24-06-2022 05:00,Morning,5,520,Mumbai -> Delhi
5688,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E- 624,22:55,07:40,08h 45m,1-stop,8883,15,24-06-2022 15:00,Afternoon,5,525,Mumbai -> Delhi
5689,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E-5293,00:35,09:25,08h 50m,1-stop,8883,5,24-06-2022 05:00,Morning,5,530,Mumbai -> Delhi
5690,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E- 843,15:00,00:05,09h 05m,1-stop,8883,16,24-06-2022 16:00,Afternoon,5,545,Mumbai -> Delhi
5691,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E-5301,07:50,17:15,09h 25m,1-stop,8883,9,24-06-2022 09:00,Morning,5,565,Mumbai -> Delhi
5692,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E-5268,12:30,21:55,09h 25m,1-stop,8883,17,24-06-2022 17:00,Evening,5,565,Mumbai -> Delhi
5693,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E-6045,21:30,07:30,10h 00m,1-stop,8883,21,24-06-2022 21:00,Night,5,600,Mumbai -> Delhi
5694,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E-6993,18:55,05:50,10h 55m,1-stop,8883,17,24-06-2022 17:00,Evening,5,655,Mumbai -> Delhi
5695,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-939,06:35,10:25,03h 50m,1-stop,9020,2,24-06-2022 02:00,Night,5,230,Mumbai -> Delhi
5696,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-919,22:35,10:25,11h 50m,1-stop,9020,19,24-06-2022 19:00,Evening,5,710,Mumbai -> Delhi
5697,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-949,20:00,10:25,14h 25m,1-stop,9020,20,24-06-2022 20:00,Evening,5,865,Mumbai -> Delhi
5698,Mumbai,Delhi,24-06-2022,29-06-2022,GO FIRST,G8- 510,19:25,08:20,12h 55m,1-stop,9075,14,24-06-2022 14:00,Afternoon,5,775,Mumbai -> Delhi
5699,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-996,18:30,20:40,02h 10m,non-stop,9303,14,24-06-2022 14:00,Afternoon,5,130,Mumbai -> Delhi
5700,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-919,22:35,22:10,23h 35m,1-stop,9440,3,24-06-2022 03:00,Night,5,1415,Mumbai -> Delhi
5701,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-949,20:00,22:10,26h 10m,1-stop,9440,8,24-06-2022 08:00,Morning,5,1570,Mumbai -> Delhi
5702,Mumbai,Delhi,24-06-2022,29-06-2022,IndiGo,6E- 814,12:15,16:45,04h 30m,1-stop,10511,18,24-06-2022 18:00,Evening,5,270,Mumbai -> Delhi
5703,Mumbai,Delhi,24-06-2022,29-06-2022,GO FIRST,G8- 363,22:30,09:40,11h 10m,1-stop,12531,23,24-06-2022 23:00,Night,5,670,Mumbai -> Delhi
5704,Mumbai,Delhi,24-06-2022,29-06-2022,GO FIRST,G8- 364,20:30,09:40,13h 10m,1-stop,12531,16,24-06-2022 16:00,Afternoon,5,790,Mumbai -> Delhi
5705,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-507,12:45,21:35,08h 50m,1-stop,12659,10,24-06-2022 10:00,Morning,5,530,Mumbai -> Delhi
5706,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-507,12:45,09:35,20h 50m,1-stop,12659,8,24-06-2022 08:00,Morning,5,1250,Mumbai -> Delhi
5707,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-653,06:00,19:50,13h 50m,1-stop,13604,9,24-06-2022 09:00,Morning,5,830,Mumbai -> Delhi
5708,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-651,17:00,19:50,26h 50m,1-stop,13604,17,24-06-2022 17:00,Evening,5,1610,Mumbai -> Delhi
5710,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-877,10:45,15:35,04h 50m,1-stop,14129,19,24-06-2022 19:00,Evening,5,290,Mumbai -> Delhi
5711,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-877,10:45,19:55,09h 10m,1-stop,14129,12,24-06-2022 12:00,Afternoon,5,550,Mumbai -> Delhi
5713,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-651,17:00,16:30,23h 30m,1-stop,13921,7,24-06-2022 07:00,Morning,5,1410,Mumbai -> Delhi
5714,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-613,12:15,16:45,04h 30m,1-stop,13923,6,24-06-2022 06:00,Morning,5,270,Mumbai -> Delhi
5715,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-873,06:20,15:35,09h 15m,1-stop,14129,16,24-06-2022 16:00,Afternoon,5,555,Mumbai -> Delhi
5716,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-869,21:20,09:00,11h 40m,1-stop,14129,20,24-06-2022 20:00,Evening,5,700,Mumbai -> Delhi
5717,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-873,06:20,19:55,13h 35m,1-stop,14129,22,24-06-2022 22:00,Night,5,815,Mumbai -> Delhi
5718,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-803,19:20,09:00,13h 40m,1-stop,14129,14,24-06-2022 14:00,Afternoon,5,820,Mumbai -> Delhi
5719,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-687,17:00,09:00,16h 00m,1-stop,14129,19,24-06-2022 19:00,Evening,5,960,Mumbai -> Delhi
5720,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-877,10:45,09:00,22h 15m,1-stop,14129,14,24-06-2022 14:00,Afternoon,5,1335,Mumbai -> Delhi
5721,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-869,21:20,19:55,22h 35m,1-stop,14129,0,24-06-2022 00:00,Night,5,1355,Mumbai -> Delhi
5722,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-803,19:20,19:55,24h 35m,1-stop,14129,13,24-06-2022 13:00,Afternoon,5,1475,Mumbai -> Delhi
5723,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-653,06:00,16:30,10h 30m,1-stop,14236,4,24-06-2022 04:00,Night,5,630,Mumbai -> Delhi
5724,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-852,12:10,16:20,04h 10m,1-stop,14308,10,24-06-2022 10:00,Morning,5,250,Mumbai -> Delhi
5725,Mumbai,Delhi,24-06-2022,29-06-2022,GO FIRST,G8- 383,15:40,00:15,08h 35m,1-stop,16023,15,24-06-2022 15:00,Afternoon,5,515,Mumbai -> Delhi
5728,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-687,17:00,22:45,05h 45m,1-stop,14446,1,24-06-2022 01:00,Night,5,345,Mumbai -> Delhi
5730,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-873,06:20,12:30,06h 10m,1-stop,14866,7,24-06-2022 07:00,Morning,5,370,Mumbai -> Delhi
5731,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-545,18:20,11:55,17h 35m,1-stop,16754,10,24-06-2022 10:00,Morning,5,1055,Mumbai -> Delhi
5737,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-621,13:20,17:00,27h 40m,1-stop,15284,17,24-06-2022 17:00,Evening,5,1660,Mumbai -> Delhi
5739,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-823,17:50,23:55,06h 05m,1-stop,17594,2,24-06-2022 02:00,Night,5,365,Mumbai -> Delhi
5747,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-851,07:00,12:40,05h 40m,1-stop,16861,0,24-06-2022 00:00,Night,5,340,Mumbai -> Delhi
5748,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-845,06:00,12:40,06h 40m,1-stop,16861,10,24-06-2022 10:00,Morning,5,400,Mumbai -> Delhi
5755,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-647,10:25,15:20,04h 55m,1-stop,17596,15,24-06-2022 15:00,Afternoon,5,295,Mumbai -> Delhi
5763,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-523,16:30,22:25,05h 55m,1-stop,17911,17,24-06-2022 17:00,Evening,5,355,Mumbai -> Delhi
5764,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-853,16:00,22:25,06h 25m,1-stop,17911,15,24-06-2022 15:00,Afternoon,5,385,Mumbai -> Delhi
5765,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-841,11:25,17:05,05h 40m,1-stop,17913,22,24-06-2022 22:00,Night,5,340,Mumbai -> Delhi
5766,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-821,06:45,13:25,06h 40m,1-stop,18331,9,24-06-2022 09:00,Morning,5,400,Mumbai -> Delhi
5767,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-775,14:05,21:10,07h 05m,1-stop,18331,17,24-06-2022 17:00,Evening,5,425,Mumbai -> Delhi
5768,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-851,07:00,14:20,07h 20m,1-stop,18646,5,24-06-2022 05:00,Morning,5,440,Mumbai -> Delhi
5769,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-863,09:05,14:20,05h 15m,1-stop,18963,18,24-06-2022 18:00,Evening,5,315,Mumbai -> Delhi
5770,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-647,10:25,17:00,06h 35m,1-stop,19591,3,24-06-2022 03:00,Night,5,395,Mumbai -> Delhi
5771,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-853,16:00,21:30,05h 30m,1-stop,19696,12,24-06-2022 12:00,Afternoon,5,330,Mumbai -> Delhi
5772,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-521,11:55,18:20,06h 25m,1-stop,21271,23,24-06-2022 23:00,Night,5,385,Mumbai -> Delhi
5775,Mumbai,Delhi,24-06-2022,29-06-2022,Air Asia,I5-631,07:50,19:55,12h 05m,1-stop,23589,13,24-06-2022 13:00,Afternoon,5,725,Mumbai -> Delhi
5777,Mumbai,Delhi,24-06-2022,29-06-2022,Vistara,UK-849,17:30,23:50,06h 20m,1-stop,27046,2,24-06-2022 02:00,Night,5,380,Mumbai -> Delhi
5780,Mumbai,Delhi,24-06-2022,30-06-2022,SpiceJet,SG-8152,07:20,09:35,02h 15m,non-stop,8568,9,24-06-2022 09:00,Morning,6,135,Mumbai -> Delhi
5781,Mumbai,Delhi,24-06-2022,30-06-2022,SpiceJet,SG-8702,16:00,18:20,02h 20m,non-stop,8568,5,24-06-2022 05:00,Morning,6,140,Mumbai -> Delhi
5782,Mumbai,Delhi,24-06-2022,30-06-2022,SpiceJet,SG- 712,00:35,03:00,02h 25m,non-stop,8568,0,24-06-2022 00:00,Night,6,145,Mumbai -> Delhi
5783,Mumbai,Delhi,24-06-2022,30-06-2022,SpiceJet,SG-8158,19:35,22:00,02h 25m,non-stop,8568,22,24-06-2022 22:00,Night,6,145,Mumbai -> Delhi
5784,Mumbai,Delhi,24-06-2022,30-06-2022,GO FIRST,G8- 329,05:55,08:00,02h 05m,non-stop,8568,23,24-06-2022 23:00,Night,6,125,Mumbai -> Delhi
5785,Mumbai,Delhi,24-06-2022,30-06-2022,IndiGo,6E-5398,07:00,09:05,02h 05m,non-stop,8568,13,24-06-2022 13:00,Afternoon,6,125,Mumbai -> Delhi
5786,Mumbai,Delhi,24-06-2022,30-06-2022,IndiGo,6E- 168,12:05,14:10,02h 05m,non-stop,8568,7,24-06-2022 07:00,Morning,6,125,Mumbai -> Delhi
5787,Mumbai,Delhi,24-06-2022,30-06-2022,GO FIRST,G8- 330,00:10,02:20,02h 10m,non-stop,8568,18,24-06-2022 18:00,Evening,6,130,Mumbai -> Delhi
5788,Mumbai,Delhi,24-06-2022,30-06-2022,IndiGo,6E-5332,06:05,08:15,02h 10m,non-stop,8568,13,24-06-2022 13:00,Afternoon,6,130,Mumbai -> Delhi
5789,Mumbai,Delhi,24-06-2022,30-06-2022,IndiGo,6E-2137,08:30,10:40,02h 10m,non-stop,8568,9,24-06-2022 09:00,Morning,6,130,Mumbai -> Delhi
5790,Mumbai,Delhi,24-06-2022,30-06-2022,GO FIRST,G8- 327,09:55,12:05,02h 10m,non-stop,8568,16,24-06-2022 16:00,Afternoon,6,130,Mumbai -> Delhi
5791,Mumbai,Delhi,24-06-2022,30-06-2022,IndiGo,6E-6821,10:10,12:20,02h 10m,non-stop,8568,8,24-06-2022 08:00,Morning,6,130,Mumbai -> Delhi
5792,Mumbai,Delhi,24-06-2022,30-06-2022,GO FIRST,G8- 319,11:00,13:10,02h 10m,non-stop,8568,5,24-06-2022 05:00,Morning,6,130,Mumbai -> Delhi
5793,Mumbai,Delhi,24-06-2022,30-06-2022,IndiGo,6E- 248,23:30,01:40,02h 10m,non-stop,8568,10,24-06-2022 10:00,Morning,6,130,Mumbai -> Delhi
5794,Mumbai,Delhi,24-06-2022,30-06-2022,IndiGo,6E-5341,07:45,10:00,02h 15m,non-stop,8568,6,24-06-2022 06:00,Morning,6,135,Mumbai -> Delhi
5795,Mumbai,Delhi,24-06-2022,30-06-2022,IndiGo,6E-2172,09:25,11:40,02h 15m,non-stop,8568,16,24-06-2022 16:00,Afternoon,6,135,Mumbai -> Delhi
5796,Mumbai,Delhi,24-06-2022,30-06-2022,IndiGo,6E-2012,15:55,18:10,02h 15m,non-stop,8568,0,24-06-2022 00:00,Night,6,135,Mumbai -> Delhi
5797,Mumbai,Delhi,24-06-2022,30-06-2022,GO FIRST,G8- 341,21:20,23:35,02h 15m,non-stop,8568,21,24-06-2022 21:00,Night,6,135,Mumbai -> Delhi
5798,Mumbai,Delhi,24-06-2022,30-06-2022,GO FIRST,G8- 345,22:30,00:50,02h 20m,non-stop,8568,4,24-06-2022 04:00,Night,6,140,Mumbai -> Delhi
5799,Mumbai,Delhi,24-06-2022,30-06-2022,Vistara,UK-954,06:00,08:05,02h 05m,non-stop,8566,8,24-06-2022 08:00,Morning,6,125,Mumbai -> Delhi
5800,Mumbai,Delhi,24-06-2022,30-06-2022,Vistara,UK-928,06:30,08:35,02h 05m,non-stop,8566,17,24-06-2022 17:00,Evening,6,125,Mumbai -> Delhi
5801,Mumbai,Delhi,24-06-2022,30-06-2022,Vistara,UK-952,12:25,14:30,02h 05m,non-stop,8566,23,24-06-2022 23:00,Night,6,125,Mumbai -> Delhi
5802,Mumbai,Delhi,24-06-2022,30-06-2022,Vistara,UK-988,20:55,23:00,02h 05m,non-stop,8566,20,24-06-2022 20:00,Evening,6,125,Mumbai -> Delhi
